sk_regiao,nm_logradouro,nu_logradouro,cd_cep,nm_bairro,nm_municipio,sg_uf,vl_latitude,vl_longitude
8806157000110,RUA DAVID OLIVEIRA,1536,15400000,CENTRO,OLIMPIA,SP,"-20,739453","-48,9187058"
9180273000130,SITIO BAIRRO DAS FORQUILHAS,SN,18300999,DAS FORQUILHAS,CAPAO BONITO,SP,"-24,00216","-48,3502638"
7426965000190,RUA SAO VICENTE,270,01314010,BELA VISTA,SAO PAULO,SP,"-23,5565286","-46,6492514"
8769760000170,RUA BARAO DE TATUI,427,01226030,VILA BUARQUE,SAO PAULO,SP,"-23,5397106","-46,6542342"
9443609000100,RUA IRAPUA,398,60331300,BARRA DO CEARA,FORTALEZA,CE,"-3,7047191","-38,5853267"
7634596000120,RUA COIRA,26,07600000,PARQUE JARDIM SUICO,MAIRIPORA,SP,"-23,3232374","-46,5901808"
15843090000150,RUA BENJAMIM CONSTANT,46,75980000,CENTRO,PARAUNA,GO,"-16,9483347","-50,4642259"
11630785000100,FAZENDA BOM JARDIM,SN,19740000,BORA,BORA,SP,"-21,6236442","-49,7872313"
6325408000110,RUA DIADEMA,757,35167000,PARQUE CARAVELAS,SANTANA DO PARAISO,MG,"-19,3655768","-42,5474301"
13964935000130,RUA AVELINA JACI BOHN,405W,78300000,JARDIM PARATI,TANGARA DA SERRA,MT,"-14,6228158","-57,4950255"
13888596000150,AVENIDA DO ORATORIO,6152,03220300,JARDIM ANGELA,SAO PAULO,SP,"-23,6099057","-46,5247466"
6259564000120,AVENIDA BRAS DE PINA,148,21070031,PENHA,RIO DE JANEIRO,RJ,"-22,8409082","-43,2797068"
11210852000120,QUADRA 4,,71693304,SAO SEBASTIAO,BRASILIA,DF,"-15,8034572","-47,8807415"
398129000280,AVENIDA 1,410,49160000,CENTRO,NOSSA SENHORA DO SOCORRO,SE,"-10,8478136","-37,1429737"
777622000120,RUA JOAO VOLTARELLI,143,86820000,CENTRO,CALIFORNIA,PR,"-23,6649464","-51,3568544"
15829744000190,RUA CORONEL JOSE ADERALDO,458,63610000,CENTRO,MOMBACA,CE,"-5,7431205","-39,628501"
497178000190,RUA EMILIO OTTO,38,91450260,MORRO SANTANA,PORTO ALEGRE,RS,"-30,0393381","-51,1228559"
1686022000110,TRAVESSA TIMBO,599,66083047,PEDREIRA,BELEM,PA,"-1,4279853","-48,4775019"
240897000120,RUA VITORIO TAFARELLO,1070,06192150,VILA QUITAUNA,OSASCO,SP,"-23,5272637","-46,8021136"
5762611000190,RUA ANIBAL REQUIAO,715,81810370,XAXIM,CURITIBA,PR,"-25,5011563","-49,2714964"
13971079000140,RUA DA MANGUEIRA,1313,65922000,CIDADE NOVA,JOAO LISBOA,MA,"-5,4505625","-47,4023359"
78228640000140,RUA XV DE NOVEMBRO,120,84010020,CENTRO,PONTA GROSSA,PR,"-25,0961134","-50,1569428"
14740482000120,RUA ANDRE VIDAL DE NEGREIROS,121B,11035080,PONTA DA PRAIA,SANTOS,SP,"-23,9825254","-46,3020373"
15400426000100,TRAVESSA ANTONIO BENTES DE OLIVEIRA,2026,68270000,NOSSA SENHORA DAS GRACAS,ORIXIMINA,PA,"-1,7625939","-55,8665502"
12254932000140,FAZENDA PIRITUBA,SN,18400970,AGROVILA IV,ITAPEVA,SP,"-23,9793102","-48,8768997"
52251956000160,RUA ANADIR DIAS DE CARVALHO,438,11360400,VILA JOCKEI CLUBE,SAO VICENTE,SP,"-23,9396987","-46,3965796"
13234831000170,AVENIDA A,SN,77060018,JARDIM AURENY IV,PALMAS,TO,"-10,3102118","-48,3028648"
1192642000100,RODOVIA MG 420,,35640000,ASSENTAMENTO 26 DE OUTUBRO,POMPEU,MG,"-19,2292766","-44,9943516"
5425450000140,RUA 5,101,76800000,BAIRRO CALAMA,PORTO VELHO,RO,"-8,7618253","-63,90196"
13901059000100,RUA JOAO CACHOEIRA,1629,04535015,VILA NOVA CONCEICAO,SAO PAULO,SP,"-23,594486","-46,6745872"
13786583000170,AVENIDA GUIDO MARLIERI,1425,35162072,IGUACU,IPATINGA,MG,"-19,4681412","-42,5488301"
15668675000180,RUA TAMOIO,1785,92120002,NITEROI,CANOAS,RS,"-29,9446624","-51,1696018"
15180770000130,AVENIDA SETE DE SETEMBRO,71,40060901,DOIS DE JULHO,SALVADOR,BA,"-12,9781137","-38,5143759"
10599810000160,RUA FLORA FERREIRA DE MELLO,389,83730000,ITAPIRUMBA,CONTENDA,PR,"-25,6793029","-49,5355225"
6004435000190,SC NORTE,,70712000,ASA NORTE,BRASILIA,DF,"-15,7942287","-47,8821658"
13496372000100,RUA DA IGREJA,430,55900973,NOVA GOIANA,GOIANA,PE,"-7,5719951","-35,0019917"
14496844000180,RUA AIRTON TOMAZZETTO,1142,99200000,SAO CRISTOVAO,GUAPORE,RS,"-28,8478808","-51,8901486"
54814363000190,RUA QUATRO,1121,13500270,CENTRO,RIO CLARO,SP,"-22,4098886","-47,5610261"
11625346000100,QUADRA 17,,72876051,VALPARAISO I ETAPA A,VALPARAISO DE GOIAS,GO,"-16,0812343","-47,9760366"
96221445000170,RUA BARBARA H CAPRIOTI,126,06395000,CIDADE ARISTON,CARAPICUIBA,SP,"-23,5267552","-46,8512771"
13916014000100,RUA CINCO,,49035516,COROA DO MEIO,ARACAJU,SE,"-10,9869415","-37,0992287"
40869562000190,RUA FRANCISCO L DA FONSECA,450,55540000,SANTA ROSA,PALMARES,PE,"-8,6886912","-35,5837442"
29356458000160,RUA QUINZE,31,20970710,JOA,RIO DE JANEIRO,RJ,"-22,8827438","-43,2434229"
61479820000100,RUA AGOSTINHO DRAGO,1707,13485905,EGISTO RAGAZZO,LIMEIRA,SP,"-22,5536431","-47,3779494"
85134807002890,AVENIDA PRESGETULIO VARGAS,SN,83850970,CENTRO,AGUDOS DO SUL,PR,"-25,9921998","-49,3340978"
16518117000100,ESTRADA DO MONTEIRO,323,23045830,CAMPO GRANDE,RIO DE JANEIRO,RJ,"-22,9147526","-43,5631065"
9166938000150,RUA 4,350W,78300000,JARDIM VILA ESMERALDA,TANGARA DA SERRA,MT,"-14,6197344","-57,4875157"
34023945000140,RUA OITO DE DEZEMBRO,20,40150000,GRACA,SALVADOR,BA,"-12,9981031","-38,5248027"
53305389000140,RUA LUIZ MAZZALLI,121,19570000,VILA NOVA,REGENTE FEIJO,SP,"-22,2217554","-51,3108695"
42825778000180,RUA SIMAO PEDRO,189,38405238,PACAEMBU,UBERLANDIA,MG,"-18,889571","-48,291795"
33930991000160,RUA TEIXEIRA DE FREITAS,1034,47640000,CENTRO,SANTA MARIA DA VITORIA,BA,"-13,3856332","-44,2010654"
73291296000200,RUA RIO SOLIMOES,987,83322150,JDIM WEISSOPOLIS,PINHAIS,PR,"-25,4592726","-49,1847393"
15048831000100,RUA DOM EDUARDO DA SILVA,481,38307050,PLATINA,ITUIUTABA,MG,"-18,9790789","-49,473951"
38862017000120,RUA 8,1378,13500210,CENTRO,RIO CLARO,SP,"-22,4087451","-47,5655595"
5627075000110,RUA PROFESSOR FLAVIANO DE MELO,1068,08710000,CENTRO,MOGI DAS CRUZES,SP,"-23,5228024","-46,1925163"
7714326000120,RUA JOSE LINARES NETO,375,14115000,CENTRO,GUATAPARA,SP,"-21,498013","-48,0335813"
70360862000100,RUA ESTEVAO CAPRIATA,109,79050440,VILA PROGRESSO,CAMPO GRANDE,MS,"-20,484799","-54,6131702"
3017569000310,QI 15,,72135150,TABATINGA,BRASILIA,DF,"-15,8506946","-47,8822231"
51747848000110,RUA DAS FOLHAGENS,3,03673070,JARDIM POPULAR,SAO PAULO,SP,"-23,5157366","-46,5072039"
15216859000100,RUA RANGHETTI,193,88375000,SAO DOMINGOS,NAVEGANTES,SC,"-26,8817094","-48,6839666"
13039643000190,AVENIDA TONICO DOS SANTOS,193,38040000,JARDIM INDUBERABA,UBERABA,MG,"-19,7721202","-47,9447801"
5598914000110,AVENIDA FRANCISCO ALVES MONTEIRO,2350,12031002,INDEPENDENCIA,TAUBATE,SP,"-23,0347439","-45,6111029"
11384903000130,RUA JULIO FLAUSINO,974,14405375,VILA SANTA LUZIA,FRANCA,SP,"-20,52529","-47,4178754"
4530762000150,RUA AYRAO,1287,69025050,PRESIDENTE VARGAS,MANAUS,AM,"-3,117366","-60,0194375"
5988777000120,RUA JOSE BASILIO MAGALHAES,303,38510000,BAGAGEM,IRAI DE MINAS,MG,"-18,9895958","-47,4758624"
3995654000190,RUA MARCO POLO,237,03801060,PARQUE BOTURUSSU,SAO PAULO,SP,"-23,5034811","-46,4888889"
11687658000130,RUA ORESTES BALARINI,93,06763055,CHACARA AGRINDUS,TABOAO DA SERRA,SP,"-23,6078322","-46,7528802"
7838933000100,RUA 5,SN,77330000,PARQUE DAS COLINAS,ARRAIAS,TO,"-12,9264218","-46,9351817"
11558770000170,RUA BUARQUE DE MACEDO,53,22220030,FLAMENGO,RIO DE JANEIRO,RJ,"-22,9290584","-43,175879"
12232941000130,RUA ARGEMIRO PEREIRA MACHADO,143,95280000,CENTRO,SAO JOSE DOS AUSENTES,RS,"-28,748844","-50,0653313"
28538130000100,RODOVIA DO SOL,2310,29129015,ITAPARICA,VILA VELHA,ES,"-20,374157","-40,305972"
4846542000130,RUA MURUMBI,8,67113620,COQUEIRO,ANANINDEUA,PA,"-1,3801225","-48,4215545"
7944455000880,AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA,5308,07252000,AGUA CHATA,GUARULHOS,SP,"-23,434227","-46,4037587"
19895424000190,RUA SANTA MATILDE,18,36400000,GAGE,CONSELHEIRO LAFAIETE,MG,"-20,6971024","-43,8026113"
94153525000100,RUA FREDERICO ETZBERGER,977,91720510,NONOAI,PORTO ALEGRE,RS,"-30,0914621","-51,2192005"
67744805000110,RUA GENTIL MORENO,442,14177255,COHAB III,SERTAOZINHO,SP,"-21,126913","-48,0139795"
67166678000110,RUA MANOEL FERNANDES DIAS,35,13060110,JARDIM NOVO C ELISIOS,CAMPINAS,SP,"-22,9305911","-47,0997141"
4435245000100,RUA BARAO DOS AYMORES,12,29930340,CENTRO,SAO MATEUS,ES,"-18,7145016","-39,8547058"
2246458000150,AVENIDA SETE DE SETEMBRO,1596,19700000,VILA ATHAIDE,PARAGUACU PAULISTA,SP,"-22,423297","-50,5768488"
4611923000130,,,,,,,"-18,5416408","-53,1307217"
96715610000140,AVENIDA 2 DE JULHO,940,44620000,CENTRO,BAIXA GRANDE,BA,"-11,9550136","-40,1662152"
8415567000130,ALAMEDA DAS ESPATODEAS,40,13301640,CONDOMINIO PORTAL DE ITU,ITU,SP,"-23,2441755","-47,3063448"
11249768000110,AVENIDA BRIGADEIRO LUIS ANTONIO,3249,01401001,JARDIM PAULISTA,SAO PAULO,SP,"-23,5742463","-46,6554165"
17184037032070,PRACA COMENDADOR JOSE HONORIO,3,37950972,CENTRO,SAO SEBASTIAO DO PARAISO,MG,"-20,9172128","-46,9841443"
3145266000110,LOCALIDADE CACHOEIRINHA,SN,37545000,CACHOEIRINHA,CACHOEIRA DE MINAS,MG,"-22,354255","-45,7793522"
2590454000780,RUA ORLANDO DE PIETRO,121,15900000,NUCLEO DE DESENV INTEGRADO NADIR DE PAULA EDUARDO,TAQUARITINGA,SP,"-21,4069762","-48,5052392"
10727037000170,RUA QUINZE DE NOVEMBRO,1750,18276010,LOTEAMENTO MODENA,TATUI,SP,"-23,3560163","-47,8596731"
4299181000150,AVENIDA VILA EMA,3520,03156000,VILA GRACIOSA,SAO PAULO,SP,"-23,586793","-46,5448317"
3045003000130,AVENIDA PRESIDENTE KENNEDY,2015,78700300,VILA MARIA,RONDONOPOLIS,MT,"-16,4658542","-54,6363031"
7394265000160,LOCALIDADE BEIRA DAGUA,SN,62265000,BEIRA D AGUA,VARJOTA,CE,"-4,1947053","-40,475976"
2378722000100,AVENIDA SETE DE SETEMBRO,2124,88900013,CENTRO,ARARANGUA,SC,"-28,9327905","-49,4833494"
5686182000110,MARGEM DIREITA DO RIO PARAUAU,SN,68800000,ZONA RURAL,BREVES,PA,"-1,68072","-50,4795235"
16612440000130,RUA GOMES CARDIM,580,03050000,BRAS,SAO PAULO,SP,"-23,5462414","-46,6116178"
15801143000170,AVENIDA ANGELO ANTONIO GASPARETTO,248,79560000,POLO EMPRESARIAL,CHAPADAO DO SUL,MS,"-18,7987108","-52,6029136"
9793241000100,RUA LOURENCO DA SILVA,61,50090230,SAO JOSE,RECIFE,PE,"-8,0747898","-34,8923993"
401668000140,ALAMEDA PADUA,59,41830480,PITUBA,SALVADOR,BA,"-13,0025371","-38,4630289"
470282000190,ESTRADA DO LUTERO,1200,06715400,RIO COTIA,COTIA,SP,"-23,6042492","-46,8766277"
26448357000120,QUADRA 39,,71575400,GAMA,BRASILIA,DF,"-15,801519","-47,860297"
5539110000140,RUA NICOLAU BLEY NETO,364,83880000,CENTRO,RIO NEGRO,PR,"-26,086847","-49,7798281"
45022217000130,RUA PRESIDENTE KENNEDY,5,17013221,CENTRO,BAURU,SP,"-22,3199458","-49,0721483"
34028316755090,AVENIDA COMERCIAL,SN,75345970,SETOR SANTA BARBARA DE GOIAS,ABADIA DE GOIAS,GO,"-16,7618153","-49,4358151"
4339478000100,ESTRADA LIMOEIRO DE SANTO ANTONIO,,29620000,ZONA RURAL,ITARANA,ES,"-19,872623","-40,8752658"
13289308000140,RUA FRANCISCO FROTA VIOLA,,74959310,INDEPENDENCIA DAS MANSOES,APARECIDA DE GOIANIA,GO,"-16,820257","-49,2473044"
1702172000170,RODOVIA MT 170,SN,78360000,ZONA RURAL,CAMPO NOVO DO PARECIS,MT,"-13,6592549","-57,8929903"
5208054000160,RUA ARI MEIRELES,112,13466310,VILA GALO,AMERICANA,SP,"-22,7471249","-47,3283757"
9151222000180,RUA JOSE FELIX RODRIGUES,35,55490000,CENTRO,ALTINHO,PE,"-8,4834102","-36,058742"
9209066000160,RUA ALBERTINO GONCALVES VIEIRA,135,36033180,TEIXEIRAS,JUIZ DE FORA,MG,"-21,7865529","-43,3598965"
70162821000100,RUA BELA VISTA,429,59060190,IGAPO,NATAL,RN,"-5,7716876","-35,2582785"
2007395000260,AVENIDA PAULISTA,2073,01311940,CENTRO,SAO PAULO,SP,"-23,5590603","-46,6601516"
60746948296720,PRACA JOAO MARQUES DE OLIVEIRA,149,46140000,CENTRO,LIVRAMENTO DE NOSSA SENHORA,BA,"-13,6421034","-41,8412112"
1549792000110,AVENIDA JONES DOS SANTOS NEVES,27,29300500,GUANDU,CACHOEIRO DE ITAPEMIRIM,ES,"-20,8457482","-41,1223254"
5873796000100,RUA LEANDRO MARTINS,22,20080070,CENTRO,RIO DE JANEIRO,RJ,"-22,9004989","-43,1829364"
11961032000170,AVENIDA DOUTOR JOSE HERMANO,303,74865090,VILA JARDIM VITORIA,GOIANIA,GO,"-16,7135223","-49,222584"
6041113000200,RUA CONSELHEIRO FRANCO,292,44002128,CENTRO,FEIRA DE SANTANA,BA,"-12,2553698","-38,9676968"
34249508000140,RUA NOSSA SRA CONCEICAO,22,44050024,SANTA MONICA,FEIRA DE SANTANA,BA,"-12,260981","-38,9394626"
3139422000130,RUA 12,,73802260,SETOR PRIMAVERA,FORMOSA,GO,"-15,5335017","-47,2990845"
9442420000100,RUA PADRE MARCELO,39,69099654,NOVA ESPERANCA,MANAUS,AM,"-3,085808","-60,0567464"
36384303000100,RUA PROFESSORA MAURA ABAURRE,120,29070720,MARIA ORTIZ,VITORIA,ES,"-20,2584572","-40,2981545"
11333250000160,AVENIDA JOAO GEROSA,50,13930000,CENTRO,SERRA NEGRA,SP,"-22,6156616","-46,7011415"
47073499000120,RUA SUEZ,9,09411090,VILA NOVA,RIBEIRAO PIRES,SP,"-23,7169379","-46,4002854"
6081971000190,RUA ARNALDO CUNHA,2542,39300000,SAO JOSE,SAO FRANCISCO,MG,"-15,9647642","-44,8697621"
11529314000100,RUA DA LAPINHA,20,45300000,CENTRO,AMARGOSA,BA,"-13,0258763","-39,605017"
61699567002560,AVENIDA GUILHERME COTCHING,1600,02113012,VILA MARIA,SAO PAULO,SP,"-23,515821","-46,5874441"
94991874000100,RUA SANI SILVA,1975,97650000,CHACARA,ITAQUI,RS,"-29,1360434","-56,5476759"
93778132000120,BECO DO PAULINO,53,91170400,RUBEM BERTA,PORTO ALEGRE,RS,"-29,9902135","-51,0952768"
6300679000110,RUA DOUTOR MAURICIO DE LACERDA,488,04303190,SAO JUDAS,SAO PAULO,SP,"-23,6255831","-46,6344853"
3748521000110,SITIO CACIMBA,SN,62320000,ZONA RURAL,TIANGUA,CE,"-3,7300232","-40,9926511"
10573096000130,AVENIDA 6 DE JUNHO,626,86170000,CENTRO,SERTANOPOLIS,PR,"-23,0812458","-51,0540674"
5083356000150,CONJUNTO REDENCAO,,64017810,REDENCAO,TERESINA,PI,"-5,1187158","-42,7942986"
4629492000130,RUA DOUTOR PIO PRADO,168,16130970,CENTRO,SANTO ANTONIO DO ARACANGUA,SP,"-20,9356982","-50,4963605"
12924082000140,RUA SANTO ANDRE,419,09020230,CENTRO,SANTO ANDRE,SP,"-23,6648849","-46,5260816"
15486614000100,RUA BOM SUCESSO,SN,74453050,IPIRANGA,GOIANIA,GO,"-16,6622147","-49,3334385"
7920844000280,RUA ACADEMICO NILO FIGUEIREDO,2500,33400970,SANTOS DUMONT,LAGOA SANTA,MG,"-19,645453","-43,90466"
6798433000110,RUA DARIO RABELO,860,63502003,ALTO DA BONITA,IGUATU,CE,"-6,364958","-39,2994839"
7744917000140,RUA MINAS GERAIS,4023,15500003,PATRIMONIO NOVO,VOTUPORANGA,SP,"-20,4174129","-49,9791596"
4284644000100,RUA B,3,65110000,VILA CAFETEIRA,SAO JOSE DE RIBAMAR,MA,"-2,5612183","-44,19089"
2466849000180,RUA 1,,97500000,COHAB II,URUGUAIANA,RS,"-29,7685798","-57,0598259"
7489012000170,AVENIDA BRASIL,4312,87013000,ZONA 1,MARINGA,PR,"-23,4203371","-51,9439814"
56100522000110,LAGO DO PAICANDU,72,08210040,CENTRO,SAO PAULO,SP,"-23,5432397","-46,63747"
1907725000120,RUA ULISSES GUIMARAES,SN,76860000,CENTRO,CANDEIAS DO JAMARI,RO,"-8,7818547","-63,7023562"
3234709000140,RUA OSCAR TOMPSON,516,08717600,MOGI MODERNO,MOGI DAS CRUZES,SP,"-23,5433003","-46,1891146"
2708643000110,PRACA LEONIDAS MELO,115,64320000,CENTRO,PIMENTEIRAS,PI,"-6,2286868","-41,4205395"
14767404000110,PRACA COMERCIO,SN,44880000,CENTRO,CAFARNAUM,BA,"-11,6918349","-41,4691991"
39803168000170,RUA A,204B,29160000,JACARAIPE,SERRA,ES,"-20,2390109","-40,2171343"
10463909000130,RUA MARECHAL DEODORO,449,63700000,CENTRO,CRATEUS,CE,"-5,178204","-40,6695522"
4462898000170,RUA JOSE RODRIGUES DE MORAES,469,13310291,JARDIM SAO JOSE,ITU,SP,"-23,2767611","-47,3061821"
38623013000190,RUA OLIMPIO DINIZ,182,35421000,PASSAGEM DE MARIANA,MARIANA,MG,"-20,3942672","-43,4444146"
8626317000140,RUA SUCURIU,263,05464000,ALTO DE PINHEIROS,SAO PAULO,SP,"-23,5398149","-46,7130911"
33120981000160,RUA LUCIDIO LAGO,73A,20780020,MEIER,RIO DE JANEIRO,RJ,"-22,9011148","-43,2772812"
14122439000100,RUA BARRA DA CORDA,72,98200000,PROGRESSO,IBIRUBA,RS,"-28,6286344","-53,1016966"
26905711000280,AVENIDA EGERINEU TEIXEIRA,6B,75280000,SETOR CENTRAL,ORIZONA,GO,"-17,0332588","-48,301061"
8270543000130,CAMPO LOCALIDADE GAMELEIRA,SN,64265000,ZONA RURAL,BRASILEIRA,PI,"-4,134077","-41,7862269"
8664154000190,RUA TAMBORIM,460,44066614,CONCEICAO,FEIRA DE SANTANA,BA,"-12,2317285","-38,9304633"
5061282000150,RUA VISCONDE DE MAUA,2760,60125161,DIONISIO TORRES,FORTALEZA,CE,"-3,7495206","-38,503921"
14646820000160,RUA JOANA D ARC,750,08223363,CIDADE ANTONIO ESTEVAO DE CARVALHO,SAO PAULO,SP,"-23,5489433","-46,6388182"
16608307000100,AVENIDA C,13,78042802,PARQUE RESIDENCIAL TROPICAL VILLE,CUIABA,MT,"-15,6456909","-56,0368326"
93277291000140,RUA JOAQUIM NABUCO,15,90050340,CIDADE BAIXA,PORTO ALEGRE,RS,"-30,0411213","-51,2186395"
14547620000150,RUA JASON XAVIER DE BARROS,261,08122080,JARDIM DAS OLIVEIRAS,SAO PAULO,SP,"-23,4949308","-46,3827305"
14739142000180,RUA ANTENOR PRUDENCIO DA SILVA,225,36660000,BELA VISTA,ALEM PARAIBA,MG,"-21,8637044","-42,6688677"
2721159000120,AVENIDA TUPINAMBAS,1952,89839970,CENTRO,JUPIA,SC,"-26,4004062","-52,7250583"
9337499000100,RUA ITACEMA,100,04530050,ITAIM BIBI,SAO PAULO,SP,"-23,5790901","-46,671893"
14538913000170,CHACARA ALABAMA,SN,17780000,NUCLEO COLONIAL GUATAPORANGA,LUCELIA,SP,"-21,7186744","-51,0219868"
13867089000130,RUA QUINZE DE NOVEMBRO,558,11520010,VILA NOVA,CUBATAO,SP,"-23,896043","-46,4221715"
12921517000100,AVENIDA DOUTOR AGAMENON MAGALHAES,416,55604070,SAO VICENTE DE PAULO,VITORIA DE SANTO ANTAO,PE,"-8,1205104","-35,3014064"
25114083000170,RUA GOIAS,53,73850000,CENTRO,CRISTALINA,GO,"-16,7697166","-47,6147748"
14402120000120,RUA FRANCISCO FIGUEREDO,107,12522130,VILA GUARA,GUARATINGUETA,SP,"-22,8001084","-45,1721551"
11094179000100,RUA CURUPA,67,03355010,VILA FORMOSA,SAO PAULO,SP,"-23,5562726","-46,5503536"
10863783000190,RUA PIONEIRO MARIO BURALLI,239,87053268,PARQUE LAGOA DOURADA,MARINGA,PR,"-23,4504579","-51,9206422"
12302052000100,RUA TAVARES,2,77620000,CENTRO,APARECIDA DO RIO NEGRO,TO,"-9,9518784","-47,9685441"
12029532000130,RUA DOZE,1,65918057,VILA VITORIA,IMPERATRIZ,MA,"-5,4825635","-47,486097"
15712403000130,RUA CENTO E CINQUENTA E SEIS,96,53407630,JARDIM PAULISTA,PAULISTA,PE,"-7,9589859","-34,8981716"
15706143000190,RUA VINTE DE SETEMBRO,1058,96160000,JARDIM AMERICA,CAPAO DO LEAO,RS,"-31,7602396","-52,4380972"
13260212000150,SERVIDAO FAMILIA MARTINS,13,88020735,CENTRO,FLORIANOPOLIS,SC,"-27,5953778","-48,5480499"
12417647000100,RUA REPUBLICA DO PERU,288,59607420,NOVA BETANIA,MOSSORO,RN,"-5,180987","-37,3571897"
15418631000100,RUA JOSE MOREIRA,267,60873195,PARQUE SANTA MARIA,FORTALEZA,CE,"-3,8582317","-38,4990006"
11100064000180,RUA VELASQUES,19,26413150,ENGENHEIRO PEDREIRA,JAPERI,RJ,"-22,6988398","-43,6270221"
11917314000170,RUA J,,48902990,BAIRRO EXPEDITO DE ALMEIDA NASCIMENTO,JUAZEIRO,BA,"-9,4224274","-40,5218579"
11174578000180,RUA DANIEL DA SILVEIRA,140,37550000,PRIMAVERA,POUSO ALEGRE,MG,"-22,2240094","-45,9377359"
12994532000170,RUA INACIO MONTEIRO,19,08490000,JARDIM SAO PAULO ZONA LESTE,SAO PAULO,SP,"-23,5862361","-46,3815899"
10962790000140,RUA MARIA ONOFRE LOPES SANTOS,1712,15077030,VILA TONINHO,SAO JOSE DO RIO PRETO,SP,"-20,8516084","-49,3380013"
10896043000150,RUA SAO JOSE DOS PINHAIS,124,81910010,SITIO CERCADO,CURITIBA,PR,"-25,5364098","-49,2699457"
11726980000120,RUA BERTA MORENA,80,04409000,AMERICANOPOLIS,SAO PAULO,SP,"-23,6766615","-46,6560303"
14103355000110,RUA URUSSUI,300,04542050,ITAIM BIBI,SAO PAULO,SP,"-23,5861425","-46,6766946"
14104356000180,,,,,,,"-21,5970268","-46,8833727"
15702171000130,RUA BEATRIZ PORTINARI,560,69078520,JAPIIM,MANAUS,AM,"-3,1190275","-60,0217314"
69426000100,RUA MAESTRO QUINCA BEZERRIL,SN,62320000,CENTRO,TIANGUA,CE,"-3,7256256","-40,9901454"
15227571000130,RUA RIO BRANCO,213,65068615,VILA LUIZAO,SAO LUIS,MA,"-2,4935866","-44,211161"
9119980000200,ESTM BARRA BONITA BAIRRO BARREIRINHO,SN,17340000,BARREIRINHO,BARRA BONITA,SP,"-22,472994","-48,5637543"
15417198000180,ALAMEDA DAS ANDORINHAS,1,12270000,CANAA I,JAMBEIRO,SP,"-23,2558716","-45,697638"
8550335000780,SITIO SANTA IZABEL,SN,17860000,SANTA MARIA,PACAEMBU,SP,"-21,563131","-51,2658432"
14264072000150,AVENIDA MAJOR AFONSO DE LAMBERT OLIVEIRA,169,87114160,JARDIM ESCALA,SARANDI,PR,"-23,4418759","-51,8668848"
8357174000380,SITIO M L,SN,15690000,FAZENDA AGUA VERMELHA,INDIAPORA,SP,"-19,9815855","-50,2966119"
8376155000210,SITIO ROCADA,SN,17340000,BAIRRO AGUA DA PONTE ALTA,BARRA BONITA,SP,"-22,472994","-48,5637543"
15418205005390,RUA CEARA,2480,79022391,VILA RICA,CAMPO GRANDE,MS,"-20,4445918","-54,5954024"
11429851000170,RUA M,1313,78715708,JARDIM LIBERDADE,RONDONOPOLIS,MT,"-16,4821843","-54,5810466"
8666181000100,RUA JUSTINO PAIXAO,804,09580780,JARDIM SAO CAETANO,SAO CAETANO DO SUL,SP,"-23,6438772","-46,5799036"
12712166000110,RUA MARINO BARCELOS,37,91787515,LAMI,PORTO ALEGRE,RS,"-30,0277041","-51,2287346"
48689921000210,RUA PAULO BUENO WOLF,1,11030395,PONTA DA PRAIA,SANTOS,SP,"-23,9871007","-46,2971151"
88707799000100,RUA ASSIS BRASIL,363,95020380,JARDELINO RAMOS,CAXIAS DO SUL,RS,"-29,1625365","-51,1648469"
11753246000150,RUA DA MATRIZ,SN,41300600,VALERIA,SALVADOR,BA,"-12,8708703","-38,4332576"
1504872000150,RUA MARCOS LIBERI,70,08253270,CONJUNTO RESIDENCIAL JOSE BONIFACIO,SAO PAULO,SP,"-23,5471637","-46,4422208"
23007925000240,RUA BERNARDO CABRAL,76,69082450,TANCREDO NEVES,MANAUS,AM,"-3,0456074","-59,941748"
92885797000250,RUA OLAVO BARRETO VIANA,36,90570070,MOINHOS DE VENTO,PORTO ALEGRE,RS,"-30,0233155","-51,2012992"
12430235000100,RUA EUSTAQUIO TOLEDO MACHADO,388,57770000,CENTRO,CAJUEIRO,AL,"-9,3934813","-36,1545863"
12514708000140,RUA DAS PAULINAS,27E,41315150,DOM AVELAR,SALVADOR,BA,"-12,9022798","-38,4481792"
15756543000100,RUA LINDOLFO PEREIRA,60,59588000,CENTRO,PEDRA GRANDE,RN,"-5,150274","-35,8763395"
2540064000100,RUA HENRIQUE DIAS,491,52010100,DERBY,RECIFE,PE,"-8,0591767","-34,89884"
71630115000370,RUA TRES RIOS,261,01123000,BOM RETIRO,SAO PAULO,SP,"-23,5293242","-46,636686"
9251215000150,RUA THOMAZ SILVA,150,37006710,JARDIM PETROPOLIS,VARGINHA,MG,"-21,565591","-45,447081"
4085863000160,RUA FRANCISCO RAMIRO SANTOS,140,84200000,JARDIM N SRA DE FATIMA,JAGUARIAIVA,PR,"-24,260522","-49,7251894"
8532199000100,AVENIDA BARAO DO RIO BRANCO,2872,36016311,CENTRO,JUIZ DE FORA,MG,"-21,7672095","-43,348549"
10664524000130,RUA PRIMEIRO DE MAIO,91,06626200,VILA SANTO ANTONIO,JANDIRA,SP,"-23,5372029","-46,908837"
10394222000190,RUA CARLOS DEOTTI,13,36152000,CENTRO,GOIANA,MG,"-21,5365364","-43,196075"
